item,itemLabel,country,countryLabel,place,placeLabel,language,languageLabel,pic,offurl
http://www.wikidata.org/entity/Q377629,Télérama,http://www.wikidata.org/entity/Q142,France,,,http://www.wikidata.org/entity/Q150,French,http://commons.wikimedia.org/wiki/Special:FilePath/T%C3%A9l%C3%A9rama%20logo.png,http://www.telerama.fr
http://www.wikidata.org/entity/Q382968,Daily Monitor,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.monitor.co.ug/
http://www.wikidata.org/entity/Q385079,The Daily Sport,,,,,http://www.wikidata.org/entity/Q1860,English,,http://dailysport.co.uk
http://www.wikidata.org/entity/Q387054,Rodong Sinmun,http://www.wikidata.org/entity/Q423,North Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/Rodong%20Sinmun.png,http://www.rodong.rep.kp/cn/
http://www.wikidata.org/entity/Q387054,Rodong Sinmun,http://www.wikidata.org/entity/Q423,North Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/Rodong%20Sinmun.png,http://www.rodong.rep.kp/en/
http://www.wikidata.org/entity/Q387054,Rodong Sinmun,http://www.wikidata.org/entity/Q423,North Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/Rodong%20Sinmun.png,http://www.rodong.rep.kp/ko/
http://www.wikidata.org/entity/Q388889,Mersey Beat,,,,,,,,http://triumphpc.com/mersey-beat/about/founders-story.shtml
http://www.wikidata.org/entity/Q390216,The Sydney Morning Herald,http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q3130,Sydney,http://www.wikidata.org/entity/Q1860,English,,https://www.smh.com.au
http://www.wikidata.org/entity/Q391530,El País,http://www.wikidata.org/entity/Q739,Colombia,http://www.wikidata.org/entity/Q51103,Cali,http://www.wikidata.org/entity/Q1321,Spanish,http://commons.wikimedia.org/wiki/Special:FilePath/Elpais-co.svg,http://www.elpais.com.co
http://www.wikidata.org/entity/Q392094,Agder Flekkefjords Tidende,,,,,,,,http://www.avisenagder.no/
http://www.wikidata.org/entity/Q392819,Nanfang Daily,,,http://www.wikidata.org/entity/Q16572,Guangzhou,,,,http://epaper.southcn.com/
http://www.wikidata.org/entity/Q393231,Życie Warszawy,,,,,http://www.wikidata.org/entity/Q809,Polish,http://commons.wikimedia.org/wiki/Special:FilePath/ZW1%201944-10-15.png,http://www.zw.com.pl/
http://www.wikidata.org/entity/Q393231,Życie Warszawy,,,,,http://www.wikidata.org/entity/Q809,Polish,http://commons.wikimedia.org/wiki/Special:FilePath/ZW1%201944-10-15.png,http://www.zyciewarszawy.pl/
http://www.wikidata.org/entity/Q396111,Q396111,,,,,,,,http://www.agd.nl/
http://www.wikidata.org/entity/Q399747,Aha!,http://www.wikidata.org/entity/Q213,Czech Republic,http://www.wikidata.org/entity/Q1085,Prague,http://www.wikidata.org/entity/Q9056,Czech,http://commons.wikimedia.org/wiki/Special:FilePath/Aha%20logo.svg,http://www.ahaonline.cz/
http://www.wikidata.org/entity/Q417643,Q417643,,,,,http://www.wikidata.org/entity/Q13955,Arabic,,http://akhersaa-dz.com/
http://www.wikidata.org/entity/Q424791,Akşam,,,,,http://www.wikidata.org/entity/Q256,Turkish,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Aksam.svg,http://www.aksam.com.tr/
http://www.wikidata.org/entity/Q424967,Al-Ahram Weekly,,,,,,,,https://english.ahram.org.eg/
http://www.wikidata.org/entity/Q426356,Adevărul,http://www.wikidata.org/entity/Q218,Romania,,,http://www.wikidata.org/entity/Q7913,Romanian,,https://adevarul.ro/
http://www.wikidata.org/entity/Q429592,Río Negro,http://www.wikidata.org/entity/Q414,Argentina,,,http://www.wikidata.org/entity/Q1321,Spanish,,https://www.rionegro.com.ar/
http://www.wikidata.org/entity/Q430266,Portland Tribune,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q1860,English,,http://portlandtribune.com/
http://www.wikidata.org/entity/Q430268,Al Madina,,,,,http://www.wikidata.org/entity/Q13955,Arabic,,http://www.al-madina.com
http://www.wikidata.org/entity/Q442288,The Blade,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q49239,Toledo,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/The-Blade-Logo.png,http://toledoblade.com/
http://www.wikidata.org/entity/Q443329,Alto Adige,http://www.wikidata.org/entity/Q38,Italy,,,http://www.wikidata.org/entity/Q652,Italian,http://commons.wikimedia.org/wiki/Special:FilePath/Altoadige.png,http://quotidiani.gelocal.it
http://www.wikidata.org/entity/Q443329,Alto Adige,http://www.wikidata.org/entity/Q38,Italy,,,http://www.wikidata.org/entity/Q652,Italian,http://commons.wikimedia.org/wiki/Special:FilePath/Altoadige.png,http://www.altoadige.it
http://www.wikidata.org/entity/Q444477,Prager Zeitung,http://www.wikidata.org/entity/Q213,Czech Republic,,,http://www.wikidata.org/entity/Q188,German,http://commons.wikimedia.org/wiki/Special:FilePath/Prager%20Zeitung%20Logo.svg,http://www.pragerzeitung.cz
http://www.wikidata.org/entity/Q461884,A Szabadság,http://www.wikidata.org/entity/Q28,Hungary,,,http://www.wikidata.org/entity/Q9067,Hungarian,,http://www.aszabadasag.hu
http://www.wikidata.org/entity/Q478374,Novi list,http://www.wikidata.org/entity/Q224,Croatia,,,http://www.wikidata.org/entity/Q6654,Croatian,http://commons.wikimedia.org/wiki/Special:FilePath/Novi%20list%20Logo.svg,http://haw.nsk.hr/publikacija/104/novi-list
http://www.wikidata.org/entity/Q478374,Novi list,http://www.wikidata.org/entity/Q224,Croatia,,,http://www.wikidata.org/entity/Q6654,Croatian,http://commons.wikimedia.org/wiki/Special:FilePath/Novi%20list%20Logo.svg,http://novine.novilist.hr/
http://www.wikidata.org/entity/Q478374,Novi list,http://www.wikidata.org/entity/Q224,Croatia,,,http://www.wikidata.org/entity/Q6654,Croatian,http://commons.wikimedia.org/wiki/Special:FilePath/Novi%20list%20Logo.svg,http://www.novilist.hr/
http://www.wikidata.org/entity/Q478520,El Diario Montañés,,,http://www.wikidata.org/entity/Q12233,Santander,http://www.wikidata.org/entity/Q1321,Spanish,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Diario%20Montanes%20logo.svg,http://www.eldiariomontanes.es/
http://www.wikidata.org/entity/Q482344,An-Nasr,,,,,http://www.wikidata.org/entity/Q13955,Arabic,,https://www.annasronline.com/
http://www.wikidata.org/entity/Q482484,An Phoblacht,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q1761,Dublin,http://www.wikidata.org/entity/Q1860,English,,http://www.anphoblacht.com/
http://www.wikidata.org/entity/Q482484,An Phoblacht,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1761,Dublin,http://www.wikidata.org/entity/Q1860,English,,http://www.anphoblacht.com/
http://www.wikidata.org/entity/Q482484,An Phoblacht,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q10686,Belfast,http://www.wikidata.org/entity/Q1860,English,,http://www.anphoblacht.com/
http://www.wikidata.org/entity/Q482484,An Phoblacht,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q10686,Belfast,http://www.wikidata.org/entity/Q1860,English,,http://www.anphoblacht.com/
http://www.wikidata.org/entity/Q482484,An Phoblacht,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q1761,Dublin,http://www.wikidata.org/entity/Q9142,Irish,,http://www.anphoblacht.com/
http://www.wikidata.org/entity/Q482484,An Phoblacht,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q1761,Dublin,http://www.wikidata.org/entity/Q9142,Irish,,http://www.anphoblacht.com/
http://www.wikidata.org/entity/Q482484,An Phoblacht,http://www.wikidata.org/entity/Q27,Republic of Ireland,http://www.wikidata.org/entity/Q10686,Belfast,http://www.wikidata.org/entity/Q9142,Irish,,http://www.anphoblacht.com/
http://www.wikidata.org/entity/Q482484,An Phoblacht,http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q10686,Belfast,http://www.wikidata.org/entity/Q9142,Irish,,http://www.anphoblacht.com/
http://www.wikidata.org/entity/Q482744,Seoul Shinmun,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/Seoul%20Shinmun%20logo.gif,https://www.seoul.co.kr/
http://www.wikidata.org/entity/Q483903,The Joong-ang Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Joongang%20ilbo%20logo.png,https://www.joongang.co.kr
http://www.wikidata.org/entity/Q483903,The Joong-ang Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q5287,Japanese,http://commons.wikimedia.org/wiki/Special:FilePath/Joongang%20ilbo%20logo.png,https://www.joongang.co.kr
http://www.wikidata.org/entity/Q483903,The Joong-ang Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q7850,Chinese,http://commons.wikimedia.org/wiki/Special:FilePath/Joongang%20ilbo%20logo.png,https://www.joongang.co.kr
http://www.wikidata.org/entity/Q483903,The Joong-ang Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/Joongang%20ilbo%20logo.png,https://www.joongang.co.kr
http://www.wikidata.org/entity/Q483924,The Chosun Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Chosun%20IIbo%20Logo.svg,https://www.chosun.com/
http://www.wikidata.org/entity/Q483924,The Chosun Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q5287,Japanese,http://commons.wikimedia.org/wiki/Special:FilePath/Chosun%20IIbo%20Logo.svg,https://www.chosun.com/
http://www.wikidata.org/entity/Q483924,The Chosun Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q7850,Chinese,http://commons.wikimedia.org/wiki/Special:FilePath/Chosun%20IIbo%20Logo.svg,https://www.chosun.com/
http://www.wikidata.org/entity/Q483924,The Chosun Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/Chosun%20IIbo%20Logo.svg,https://www.chosun.com/
http://www.wikidata.org/entity/Q486086,The Dong-a Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Dong-a%20Ilbo%20logo.svg,https://www.donga.com/
http://www.wikidata.org/entity/Q486086,The Dong-a Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q5287,Japanese,http://commons.wikimedia.org/wiki/Special:FilePath/Dong-a%20Ilbo%20logo.svg,https://www.donga.com/
http://www.wikidata.org/entity/Q486086,The Dong-a Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q7850,Chinese,http://commons.wikimedia.org/wiki/Special:FilePath/Dong-a%20Ilbo%20logo.svg,https://www.donga.com/
http://www.wikidata.org/entity/Q486086,The Dong-a Ilbo,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/Dong-a%20Ilbo%20logo.svg,https://www.donga.com/
http://www.wikidata.org/entity/Q492825,Daily NK,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20of%20the%20DailyNK.png,http://www.dailynk.com/chinese/
http://www.wikidata.org/entity/Q492825,Daily NK,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q5287,Japanese,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20of%20the%20DailyNK.png,http://www.dailynk.com/chinese/
http://www.wikidata.org/entity/Q492825,Daily NK,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q7850,Chinese,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20of%20the%20DailyNK.png,http://www.dailynk.com/chinese/
http://www.wikidata.org/entity/Q492825,Daily NK,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20of%20the%20DailyNK.png,http://www.dailynk.com/chinese/
http://www.wikidata.org/entity/Q493500,The Namibian,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.namibian.com.na/
http://www.wikidata.org/entity/Q494170,The Washington Times,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q61,"Washington, D.C.",http://www.wikidata.org/entity/Q1860,English,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Washington%20Times%20%282019-10-31%29.svg,http://www.washingtontimes.com/
http://www.wikidata.org/entity/Q494370,The Daily Star,,,http://www.wikidata.org/entity/Q3820,Beirut,http://www.wikidata.org/entity/Q1860,English,,http://www.dailystar.com.lb
http://www.wikidata.org/entity/Q494902,Super Express,http://www.wikidata.org/entity/Q36,Poland,,,http://www.wikidata.org/entity/Q809,Polish,,http://www.se.pl/se_dzis/
http://www.wikidata.org/entity/Q497170,Kyunghyang Shinmun,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Kyunghyang%20Shinmun%20Logo.gif,http://www.khan.co.kr/
http://www.wikidata.org/entity/Q497170,Kyunghyang Shinmun,http://www.wikidata.org/entity/Q884,South Korea,,,http://www.wikidata.org/entity/Q9176,Korean,http://commons.wikimedia.org/wiki/Special:FilePath/The%20kyunghyang%20shinmun%20logo.png,http://www.khan.co.kr/
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q150,French,,http://german.beijingreview.com.cn/
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q150,French,,http://japanese.beijingreview.com.cn/
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q150,French,,http://www.beijingreview.com.cn/
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q150,French,,http://www.bjinformation.com
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q150,French,,http://www.bjreview.com/
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q1860,English,,http://german.beijingreview.com.cn/
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q1860,English,,http://japanese.beijingreview.com.cn/
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q1860,English,,http://www.beijingreview.com.cn/
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q1860,English,,http://www.bjinformation.com
http://www.wikidata.org/entity/Q497493,Beijing Review,http://www.wikidata.org/entity/Q148,People's Republic of China,,,http://www.wikidata.org/entity/Q1860,English,,http://www.bjreview.com/
http://www.wikidata.org/entity/Q499188,Los Angeles Daily News,http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q65,Los Angeles,http://www.wikidata.org/entity/Q1860,English,,http://www.dailynews.com
http://www.wikidata.org/entity/Q500197,El Siglo de Torreón,http://www.wikidata.org/entity/Q96,Mexico,,,http://www.wikidata.org/entity/Q1321,Spanish,,http://www.elsiglodetorreon.com.mx/
http://www.wikidata.org/entity/Q501461,Le Journal du Dimanche,http://www.wikidata.org/entity/Q142,France,,,http://www.wikidata.org/entity/Q150,French,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Journal%20du%20dimanche.svg,http://www.lejdd.fr
http://www.wikidata.org/entity/Q501461,Le Journal du Dimanche,http://www.wikidata.org/entity/Q142,France,,,http://www.wikidata.org/entity/Q150,French,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Journal%20du%20dimanche.svg,https://www.jemabonne.fr/magazine-le-journal-du-dimanche.html
http://www.wikidata.org/entity/Q511131,Picture Post,,,,,http://www.wikidata.org/entity/Q1860,English,,http://www.gettyimages.com/EditorialImages/Archival/Hulton
http://www.wikidata.org/entity/Q511533,La Vanguardia,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q1492,Barcelona,http://www.wikidata.org/entity/Q1321,Spanish,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Vanguardia%20%28cabecera%29.svg,http://www.lavanguardia.com/
http://www.wikidata.org/entity/Q511533,La Vanguardia,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q1492,Barcelona,http://www.wikidata.org/entity/Q7026,Catalan,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Vanguardia%20%28cabecera%29.svg,http://www.lavanguardia.com/
http://www.wikidata.org/entity/Q511952,Politis,http://www.wikidata.org/entity/Q142,France,,,http://www.wikidata.org/entity/Q150,French,,http://www.politis.fr
http://www.wikidata.org/entity/Q511952,Politis,http://www.wikidata.org/entity/Q142,France,,,http://www.wikidata.org/entity/Q150,French,,https://web.archive.org/web/*/http://www.politis.fr/
http://www.wikidata.org/entity/Q517477,Télé Poche,http://www.wikidata.org/entity/Q142,France,,,http://www.wikidata.org/entity/Q150,French,,https://www.telepoche.fr/
http://www.wikidata.org/entity/Q520214,New Vision,http://www.wikidata.org/entity/Q1036,Uganda,,,http://www.wikidata.org/entity/Q1860,English,,http://www.newvision.co.ug
http://www.wikidata.org/entity/Q527612,This Day,http://www.wikidata.org/entity/Q1033,Nigeria,,,http://www.wikidata.org/entity/Q1860,English,,https://www.thisdaylive.com
